tagID	tagValue
11595	queen of flop
11596	fuck the other tags
11597	kings of flop
11598	next queen of pop
11599	you cannot listen to this without singing along
11600	mothers day
11601	first track scrobbled in 2010
11602	first track scrobbled in 2011
11603	dont judge an album by its cover
11604	lady delish
11605	funky white bitch
11606	rurouni kenshin
11607	asia queen
11608	top cd
11609	french girls
11610	ayumi hamasaki
11611	avex trax
11612	yui
11613	btvs
11614	wicked women
11615	winnipeg
11616	live music archive
11617	dimeadozen dot org
11618	matts
11619	matt braunger
11620	matt dwyer
11621	matts radio
11622	ast
11623	a special thing
11624	daily show
11625	wyatt cenac
11626	atmospheric drum and bass
11627	classic house
11628	jazzy house
11629	detroit techno
11630	broken beat
11631	ron trent
11632	drumfunk
11633	progressive breaks
11634	disco house
11635	intelligent drum and bass
11636	london symphony
11637	american vocalists
11638	brazilpop
11639	mel c
11640	symphony orchestra
11641	london voices
11642	star wars
11643	ursa
11644	whisper
11645	curitiba
11646	velha guarda
11647	doce
11648	campeao dos campeoes
11649	a mais temida
11650	tricolor paulista
11651	sao paulo futebol club
11652	bonde do mal
11653	sweet music
11654	amazing girl
11655	georgian blues
11656	teenagerpunk
11657	ironico
11658	banda do sul
11659	vamo ser campeao
11660	indie jazz rock
11661	indie folk acustic art
11662	electric fuck
11663	sarcastico
11664	brasil-franca
11665	demode
11666	classicorockinroll
11667	indie rock blase
11668	eletro-samba
11669	new folk
11670	garage-rock
11671	nao me amole
11672	german rap
11673	ey yo
11674	punchlinerap
11675	german dream
11676	düsseldorf
11677	st. pauli
11678	german hip hop
11679	godsilla
11680	offenbach
11681	frankfurt am main
11682	freiburgs finest
11683	queensbridge
11684	queens
11685	perfect album
11686	lisa taylor
11687	beach music
11688	don dixon
11689	post-replacements
11690	skowee
11691	egzamin
11692	polecane
11693	hype
11694	sugary
11695	dancante
11696	songs that cheer me up
11697	whoah yeah
11698	songs that are important to me
11699	elecronica
11700	happy thoughts
11701	look at the sky tonight
11702	simply amazing
11703	fuck it all and lets dance
11704	my love
11705	jared is hot
11706	makes want to dance
11707	i would give this two hearts if i could
11708	quit these pretentious things and just punch the clock
11709	we run away but dont know why
11710	80s songs not actually made in the 80s
11711	songs to sing in the shower
11712	songs that makes you want to be rich
11713	fell in love
11714	songs that describes your life
11715	better than your music
11716	early mtv
11717	sun
11718	listen to again
11719	nothing you said today is gonna bring me down
11720	amazin beat
11721	songs are like time machines
11722	emo by april
11723	dead by april
11724	melodic alternative metal
11725	pop death metal
11726	pop metalcore
11727	ou nao
11728	rs
11729	barroque
11730	irish folk punk rock
11731	this is a song about being happy
11732	romantic love songs
11733	tru madafaking dark anal bleeding porngrind
11734	hier koennte ihre werbung stehen
11735	jewbashing
11736	kirov
11737	actors
11738	mine
11739	visionary
11740	seen live but wasnt quite sober
11741	riqueza
11742	seducao
11743	better than bjork
11744	good-weird
11745	alias
11747	style icon
11748	female of sorrow
11749	la diva turca
11750	surunuyorum
11751	sing for peace
11752	makes you dance
11753	ajda forever
11754	voice of beirut
11755	boyfriend material
11756	lollipop
11757	film music composer
11758	hk-pop
11759	j-electro
11760	angura kei
11761	ps company
11762	g-zas
11763	jap rap
11764	visual key
11765	ruki
11766	the gazette
11767	blaarty hardcore
11768	experimemtal
11769	dub-step
11770	internally drilling techno
11771	riot
11772	ayu
11773	berryz koubou
11774	c-ute
11775	ami suzuki
11776	momusu
11777	buono
11778	jpop favorites
11779	hello project kids
11780	ai otsuka
11781	nami tamaki
11782	snsd
11783	freakshow
11784	music for car
11785	lemme tell you bout a girl i know
11786	power groove
11787	alternativ
11788	evil disco
11789	los hermanos
11790	one love
11791	not-emo
11792	songs to download later
11793	songs that make me happy in the pants :d
11794	songs that make me want to make love
11795	its not fucking emo for petes sakes
11796	songs that make me laugh til i shit myself but are still good songs
11797	overplayed
11798	yay
11799	i like girls
11800	impressive
11801	toe-tapping
11802	songs that would explain my life with the lyrics
11803	wicked not well known bands :d
11804	songs that make me want to eat cake
11805	1337
11806	leet
11807	1337 guitar players
11808	awesome in your face
11809	luff this song
11810	its three seconds in and i already like this song mucho mucho :p
11811	man beating a goat
11812	orgasm-inducing-ska
11813	gay church folk music
11814	the very best song ever with no argument whatsoever :d
11815	songs to try and figure what amp theyre using cause its cool sounding
11816	the ultimate amazing bestestest song evar
11817	lesbians
11818	songs that make me feel like a man
11819	moe
11820	the melancholy of suzumiya haruhi
11821	asahina mikuru
11822	mai otome
11824	ryuichi sakamoto works
11825	kiyonori matsuo
11826	haruomi hosono works
11827	happy end
11828	a long vacation
11829	docomo cm
11830	808state
11831	female drummer
11832	j-house
11833	cinema
11834	ryomei shirai
11835	beatniks
11836	masamichi sugi
11837	niagara
11838	martin lee gore
11839	evergreen pop
11840	takkyu ishino
11841	tsutsumi kyohei
11842	yasuyuki okamura
11843	yukihiro takahashi
11844	hosono haruomi
11845	trex
11846	alison moyet
11847	emotional song
11849	trucker metal
11850	gore
11859	heavenly voice
11860	renaissance new age
11861	dead music
11862	super sexy sweet bornt honey skin j-pop star on the extra-high heels
11863	trip rock
11864	industrial blues
11865	effortlessly cool
11866	about dreams
11867	reik
11868	favela chic
11869	vozes do morro
11870	commercial
11871	mainstream
11872	discovery
11873	discovery channel
11874	david ayers
11875	the shift
11876	felix tod
11877	awesome-ness
11878	the songs that make me sick with butterflies
11879	hand claps
11880	venus rock
11881	baby making music
11882	forro pe de serra
11883	coco
11884	why is this only a bonus track
11885	future hip-hop
11886	chi-town
11887	hips
11888	beautiful melody
11889	amazing collaboration
11890	sunny day melancholy
11891	life saving
11892	soothing nightmare
11893	entrancing
11894	dark magic
11895	lovely sadness
11896	oh how precious
11897	forlorn road songs
11898	beautifle
11899	seth cohen would listen to this
11900	music from the oc
11901	bands that start with the
11902	boy with guitar
11903	angry chick music
11904	getcrunk
11905	new york rap
11906	andrew mcmahon
11907	country southernrock ugamusic
11908	rnb breakupmusic
11909	souther rock
11910	corey smith
11911	uga music
11912	rockstar:supernova
11913	lukas rossi
11914	rufus wainwright
11915	dance dance dance
11916	courtney love
11917	oh canada
11918	something that makes sad things ok
11919	living in the suburbs in the 1980s
11920	hollywood
11921	moms vinyl collection
11922	absoluta -q
11923	aaaaa
11924	romantico
11929	day26
11930	stadium music
11931	forever in a day
11932	making the band 4
11933	girlamazing
11934	heartbroke
11935	smash it up
11936	dj gold
11937	synth-punk
11938	potty mouth
11939	new cross
11940	fuzz
11941	mstrkrft
11942	the smell
11943	toy soldier records
11944	musicteam motivational
11945	helentest1
11946	never have good speakers mattered less
11947	all-girl
11948	remix of health
11949	sugababes
11950	inspirational songs
11951	sexy and fierce
11952	kind of beautiful swoonworthy and timestopping
11953	synth attack
11954	sexy guitar hey
11955	incredibly sexual
11956	jet set radio future
11957	electrolash
11958	ozzy osbourne ozzy metal heavy metal zakk wylde zakk
11959	zakk
11960	ozzy
11961	mike bordin
11962	morumbi
11963	eu fui
11964	raridades
11965	smoking music
11966	guns
11967	axl
11968	9th strikes again
11969	modern day boom bap
11970	unknown gem
11971	premo
11972	just blaze
11973	nigga got socked
11974	best rapper ever
11975	trap musik
11976	thank you based god
11977	grimey
11978	lyrical homicide of 50 cent
11979	epitome of hip hop
11980	sid roams
11981	dj khalil
11982	makes me reminisce
11983	nasty nas
11984	life goes on
11994	diamond head
11995	machine head
11996	black shepherd thrash
11997	deliverance  thrash
11998	metal church
11999	nevermore
12000	marty friedman
12001	cacophony
12002	evildead
12003	kvlt hipster metulz
12004	avenger of blood
12005	attacker
12006	beautfiul intro
12007	nothing is better than this
12008	i love this
12009	in love
12010	soo much win
12011	80s pop metal
12012	electro-folk
12013	electronic hardcore
12014	brown
12015	glitchcore
12016	metro downtempo
12017	late night
12018	disco bullshit
12019	tekk
12020	tekkno
12021	weekly top tracks
12022	weekly top artists
12023	essential madonna
12024	brings out the kid in me
12025	powerfull voices
12026	hecho en mexico
12027	cocksucker
12028	tianguiscore
12029	tinosoft
12030	puta de mierda ojala y te mueras con un pinche dildo electrico atorado en tu ronosa pucha
12031	pasito duranguense
12032	best free stuff
12033	albums i bought
12034	mexican folk
12035	este disco me hace sentir un orgasmo
12036	mexicano
12037	duranguense
12038	xd
12039	una mamada
12040	huapango
12041	todaysart
12042	the hague
12043	just good music
12044	underground resistance
12045	club transmediale
12046	bunker
12047	den haag
12048	electrofunk
12049	mutek
12050	the west coast sound of holland
12051	loops
12052	this world go crazy
12053	the people united  will never be defeated
12054	brenna maccrimmon
12055	dave mustaine
12056	80s rock
12057	speed
12058	quick
12059	james hetfield
12060	90s metal
12061	lars ulrich
12062	kirk hammett
12063	famous
12064	thrasher
12065	marty
12066	glamour
12067	retropop
12068	nepali rock band
12069	nepali
12070	song for peace
12071	nepali instrumental serene ambient
12072	nepali guitar instumental serene fusion
12073	ben lee
12074	butterfly boucher
12075	thirteen senses
12076	longview
12077	songs that sexually excite me
12083	favourite sad songs
12084	depressed mode
12085	so gay
12086	beautifull
12087	voice lust
12088	wkurw
12089	power dance pop
12090	international
12091	amazing pop
12092	fascinating
12093	ethnic chill
12094	angelic
12095	etheric
12096	mythos
12097	cordovero
12098	melodious
12099	heavenly
12100	old school hip-hop-inspired
12101	best of hip hop
12102	street music
12103	most underrated artists
12104	flow like the blood on a murder scene
12105	hip hop and rap
12106	dmx
12107	gansta rap
12108	real rap
12109	my favourite rappers
12110	no hoodie
12111	wu fam
12112	madlib is like awesome
12113	deutsch rap
12114	deutsche hip-hop
12115	eskibeat
12116	need my guns back
12117	eski
12118	hip-hop alternative talib kweli stones throw records madlib east coast
12119	j dilla changed my life
12120	depeche
12121	meat
12122	twitch
12123	strip
12124	bone
12125	rawr
12126	pretty much amazing
12127	my most favourite song in the entire world
12128	awesome drums
12129	i can play the drums
12130	ragga jungle
12131	underoath
12132	songs that make me feel better
12133	ponyrape
12134	intense-mutha-fuckin-power-violence
12135	:3
12136	my ballz in your mouth :3
12137	shit music is shit
12138	nigga stole ma bike
12139	hard bass
12140	analrape
12141	north korea is best korea
12142	shitting dick nipples
12143	lulz
12144	i want her ass
12145	a honey glazed cock ramming into your ears multiple times
12146	norteno
12147	fgsfds
12148	shit only a retard would listen to
12149	4chan
12150	corridos
12151	nortenas
12152	i accidentally on justin bieber once
12153	gay metal
12154	accordion
12155	dane cook
12156	suicidal black metal with a touch of porngrind and synthesizers
12157	in my head forever
12158	recife
12159	unicef41
12160	fankadeli
12161	andreea banica
12162	inna
12163	mulatos-muzsika
12164	right round
12165	notar mary
12166	modern elektronikus tanczene
12167	pantera - domination
12168	drowning pool
12170	no genre can describe
12171	sleep music
12172	gives me chills
12173	music to kill yourself to
12174	toured with
12175	dark as fuck
12176	electroacoustic
12177	live electronics
12178	rune grammofon
12179	utorn
12180	netaudio
12181	tunes
12182	indie electronica
12183	weblabel
12184	ua
12185	buriedcable
12186	yarema
12187	ragged
12188	intelligent dance music
12189	indie-electronic
12190	thorshji
12191	kiev
12192	scrap basket
12193	sviter
12194	free donwload
12195	smart
12196	smart electronics
12197	kyiv
12198	dumb
12199	audio
12200	neuro
12201	pianist ep
12202	nnnngh
12203	rrarrrr
12204	samba rock
12205	singersongwriter female pop
12206	instrumental piano
12207	fresh love
12208	new wave and eighties
12209	other great tracks
12210	metal for fish
12211	deadened black metal
12212	jamtronica
12213	smash your child against a wall
12214	blacker than the blackest black times infinity
12215	all the people you love in a river of blood
12216	devy metal
12217	derp
12218	vfsix
12219	launge
12220	light trip-hop
12221	moscow
12222	pat appleton
12223	goldfrapp
12224	emilie simon
12225	morcheeba
12226	mandalay
12227	hooverphonic
12228	zero 7
12229	urban myth club
12230	smoke city
12231	peace orchestra
12232	6-string bass
12233	lunascape
12234	pati yang
12235	helicopter girl
12236	lost balance
12237	dark psychedelic trance
12238	full on morning
12239	perfect songs
12240	teenage
12241	spice
12242	cool songs
12243	my life is here
12244	i own
12245	beautiful songs
12246	vicio
12247	best dance singer
12248	heidi
12249	bitchney is back
12250	estranha
12251	putaria
12252	xxxxxtttiiinnnnaaaa
12253	bonustrack
12254	boom boom supersonic boom
12255	putinhas
12256	sonny with a chance
12257	fuckin perfect
12258	4ever
12259	breakaway
12260	siobhan
12261	keisha
12262	amelle
12263	mutya
12264	jade
12265	favorite bands and artists
12266	brooke fraser
12267	keep ya calm
12268	girl name songs
12269	porque te vas
12270	songs about girls
12271	life sucks
12272	sleepy time
12273	death song
12274	tedio
12275	hymns
12276	soul searching
12277	happy melody
12278	songs for christmas
12279	work
12280	nova mpb
12281	new zeland
12282	toxicity
12283	hey
12284	nosowska
12285	kasia
12286	kasia noswoska
12287	melrose place
12288	pretty little liars
12289	life unexpected
12290	hellcats
12291	valentines day
12292	american idol 8
12293	ot7
12294	ot1
12295	american idol 5
12296	the x factor 5
12297	neighbours
12298	nikita
12299	american idol 7
12300	popstars: the rivals
12301	ot5
